microchip;species;sex;size;potentDangerous;neighborhood
9,78101E+14;CANINO;MACHO;GRANDE;NO;R. URIBE
9,78101E+14;CANINO;HEMBRA;GRANDE;NO;R. URIBE
9,78101E+14;CANINO;HEMBRA;MEDIANO;NO;R. URIBE
9,78101E+14;FELINO;MACHO;PEQUEÑO;NO;R. URIBE
9,78101E+14;FELINO;HEMBRA;PEQUEÑO;NO;R. URIBE
9,78101E+14;CANINO;HEMBRA;GRANDE;NO;R. URIBE
9,78101E+14;NO IDENTIFICADO;MACHO;MINIATURA;NO;R. URIBE
9,91001E+14;CANINO;MACHO;GRANDE;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;MEDIANO;SI;R. URIBE
9,91001E+14;CANINO;MACHO;GRANDE;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;PEQUEÑO;NO;R. URIBE
9,91001E+14;FELINO;MACHO;MEDIANO;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;PEQUEÑO;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;GRANDE;NO;R. URIBE
9,91001E+14;CANINO;MACHO;MEDIANO;NO;R. URIBE
9,91001E+14;CANINO;MACHO;MEDIANO;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;MEDIANO;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;MEDIANO;NO;R. URIBE
9,91001E+14;CANINO;HEMBRA;GRANDE;NO;R. URIBE
9,00113E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,00113E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,00113E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00113E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,00113E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,00113E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MUY GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GIGANTE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;SI;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;SI;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MEDIANO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;GRANDE;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;FELINO;HEMBRA;MINIATURA;NO;C. BOLIVAR
9,0025E+14;FELINO;MACHO;MEDIANO;NO;C. BOLIVAR
9,0025E+14;CANINO;HEMBRA;PEQUEÑO;NO;C. BOLIVAR
9,0025E+14;CANINO;MACHO;GRANDE;NO;C. BOLIVAR
